timestamp,BHTX_In_max,BHTX_In_min,BHTX_In_range,BHTX_In_mean,BHTX_In_var,BHTX_In_std,BHTX_In_skewness,BHTX_In_kurtosis,BHTX_In_irq,BHTX_In_outliers,BHTX_In_size,BHTX_Out_max,BHTX_Out_min,BHTX_Out_range,BHTX_Out_mean,BHTX_Out_var,BHTX_Out_std,BHTX_Out_skewness,BHTX_Out_kurtosis,BHTX_Out_irq,BHTX_Out_outliers,BHTX_Out_size,BHRX_In_max,BHRX_In_min,BHRX_In_range,BHRX_In_mean,BHRX_In_var,BHRX_In_std,BHRX_In_skewness,BHRX_In_kurtosis,BHRX_In_irq,BHRX_In_outliers,BHRX_In_size,BHRX_Out_max,BHRX_Out_min,BHRX_Out_range,BHRX_Out_mean,BHRX_Out_var,BHRX_Out_std,BHRX_Out_skewness,BHRX_Out_kurtosis,BHRX_Out_irq,BHRX_Out_outliers,BHRX_Out_size,MHTX_In_max,MHTX_In_min,MHTX_In_range,MHTX_In_mean,MHTX_In_var,MHTX_In_std,MHTX_In_skewness,MHTX_In_kurtosis,MHTX_In_irq,MHTX_In_outliers,MHTX_In_size,MHTX_Out_max,MHTX_Out_min,MHTX_Out_range,MHTX_Out_mean,MHTX_Out_var,MHTX_Out_std,MHTX_Out_skewness,MHTX_Out_kurtosis,MHTX_Out_irq,MHTX_Out_outliers,MHTX_Out_size,MHRX_In_max,MHRX_In_min,MHRX_In_range,MHRX_In_mean,MHRX_In_var,MHRX_In_std,MHRX_In_skewness,MHRX_In_kurtosis,MHRX_In_irq,MHRX_In_outliers,MHRX_In_size,MHRX_Out_max,MHRX_Out_min,MHRX_Out_range,MHRX_Out_mean,MHRX_Out_var,MHRX_Out_std,MHRX_Out_skewness,MHRX_Out_kurtosis,MHRX_Out_irq,MHRX_Out_outliers,MHRX_Out_size,f1u_rlc_size,f1u_rlc_size_max,f1u_rlc_size_min,f1u_rlc_size_range,f1u_rlc_size_mean,f1u_rlc_size_var,f1u_rlc_size_std,f1u_rlc_size_skewness,f1u_rlc_size_kurtosis,f1u_rlc_size_irq,f1u_rlc_size_outliers,rlc_f1u_size,rlc_f1u_size_max,rlc_f1u_size_min,rlc_f1u_size_range,rlc_f1u_size_mean,rlc_f1u_size_var,rlc_f1u_size_std,rlc_f1u_size_skewness,rlc_f1u_size_kurtosis,rlc_f1u_size_irq,rlc_f1u_size_outliers,rlc_mac_size,rlc_mac_size_max,rlc_mac_size_min,rlc_mac_size_range,rlc_mac_size_mean,rlc_mac_size_var,rlc_mac_size_std,rlc_mac_size_skewness,rlc_mac_size_kurtosis,rlc_mac_size_irq,rlc_mac_size_outliers,mac_rlc_size,mac_rlc_size_max,mac_rlc_size_min,mac_rlc_size_range,mac_rlc_size_mean,mac_rlc_size_var,mac_rlc_size_std,mac_rlc_size_skewness,mac_rlc_size_kurtosis,mac_rlc_size_irq,mac_rlc_size_outliers,mac_bsr_update_max,mac_bsr_update_min,mac_bsr_update_range,mac_bsr_update_mean,mac_bsr_update_var,mac_bsr_update_std,mac_bsr_update_skewness,mac_bsr_update_kurtosis,mac_bsr_update_irq,mac_bsr_update_outliers,mac_csi_report_max,mac_csi_report_min,mac_csi_report_range,mac_csi_report_mean,mac_csi_report_var,mac_csi_report_std,mac_csi_report_skewness,mac_csi_report_kurtosis,mac_csi_report_irq,mac_csi_report_outliers,mac_dl_harq_total,mac_dl_harq_NACK,mac_dl_harq_ACK,mac_dl_harq_max_cons_loss,mac_dl_harq_nack_rate,mac_sinr_update_max,mac_sinr_update_min,mac_sinr_update_range,mac_sinr_update_mean,mac_sinr_update_var,mac_sinr_update_std,mac_sinr_update_skewness,mac_sinr_update_kurtosis,mac_sinr_update_irq,mac_sinr_update_outliers,mac_ul_CRC_Max,mac_ul_CRC_Min,mac_ul_CRC_Loss,mac_ul_CRC_Loss_Rate,mac_ul_CRC_Total,l1_avg_prbSize,l1_avg_mcs,l1_avg_tbs,l1_tx,l1_McsMin,l1_McsMax,l1_TbsMax,l1_TbsMin,l1_PrbMax,l1_PrbMin,l1_pdsch_count,l1_avg_pdsch,l1_pusch_count,l1_avg_pusch_count,l1_avg_UL_prbSize,l1_avg_UL_mcs,l1_avg_UL_tbs,l1_UL_tx,l1_ULMcsMin,l1_ULMcsMax,l1_ULTbsMax,l1_ULTbsMin,l1_ULPrbMax,l1_ULPrbMin,mac_dl_bo_max,mac_dl_bo_min,mac_dl_bo_range,mac_dl_bo_mean,mac_dl_bo_var,mac_dl_bo_std,mac_dl_bo_skewness,mac_dl_bo_kurtosis,mac_dl_bo_irq,mac_dl_bo_outliers,anomaly
2024-02-16 02:00:06.742015104,1400.0,52.0,1348.0,1219.6746575342465,27265652216.638733,165123.14258346325,2.4241343296421323,6.970579276378382,1.0,,183016.0,1400.0,52.0,1348.0,1219.6746575342465,27265652216.638733,165123.14258346325,2.4241343296421323,6.970579276378382,1.0,,183016.0,1404.0,56.0,1348.0,1024.4859154929577,3463662740.057925,58852.890668665765,2.004500665123497,5.49147323162313,0.0,,73432.0,1404.0,56.0,1348.0,1024.4859154929577,3463662740.057925,58852.890668665765,2.004500665123497,5.49147323162313,0.0,,73432.0,1403.0,55.0,1348.0,1221.164383561644,27326693257.429256,165307.8741543465,2.4241343296421323,6.970579276378382,1.0,,183454.0,1403.0,55.0,1348.0,1221.164383561644,27326693257.429256,165307.8741543465,2.4241343296421323,6.970579276378382,1.0,,183454.0,1412.0,24.0,1388.0,877.5941176470589,2927667948.090934,54107.92869895256,1.5455593573034847,3.667064113750405,0.0,,74344.0,1412.0,24.0,1388.0,877.5941176470589,2927667948.090934,54107.92869895256,1.5455593573034847,3.667064113750405,0.0,,74344.0,183454.0,1403.0,55.0,1348.0,1221.164383561644,27326693257.429256,165307.8741543465,2.4241343296421323,6.970579276378382,1.0,,73432.0,1404.0,56.0,1348.0,1024.4859154929577,3463662740.057925,58852.890668665765,2.004500665123497,5.49147323162313,0.0,,190430.0,2871.0,28.0,2843.0,999.7245989304813,636410636.7672367,25227.180515611268,0.4521070513720395,2.0187372494679714,12.0,,72329.0,3574.0,0.0,3574.0,886.0185185185185,680380037.7314813,26084.09549383458,1.6083981359417083,3.926210153482881,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.63768115942029,23.94927536231884,1473.0,114481.0,19.0,28.0,2880.0,66.0,48.0,1.0,207.0,51.75,52.0,10.4,148.98076923076925,9.0,1799.0,104839.0,9.0,9.0,141.0,13.0,258.0,254.0,,,,,,,,,,,0
2024-02-16 02:00:06.892015104,1400.0,52.0,1348.0,1222.3014184397166,25106827098.818367,158451.33984545025,2.4350826150035587,7.0052636956757155,2.0,,176676.0,1400.0,52.0,1348.0,1222.3014184397166,25106827098.818367,158451.33984545025,2.4350826150035587,7.0052636956757155,2.0,,176676.0,1404.0,56.0,1348.0,1020.5197368421052,3835452996.912872,61931.03419863803,2.0098406633916808,5.5137597670204554,1.0,,78277.0,1404.0,56.0,1348.0,1020.5197368421052,3835452996.912872,61931.03419863803,2.0098406633916808,5.5137597670204554,1.0,,78277.0,1403.0,55.0,1348.0,1223.7695035460993,25163039629.450783,158628.6217220927,2.4350826150035587,7.0052636956757155,2.0,,177099.0,1403.0,55.0,1348.0,1223.7695035460993,25163039629.450783,158628.6217220927,2.4350826150035587,7.0052636956757155,2.0,,177099.0,1412.0,24.0,1388.0,882.3611111111112,3275428357.966821,57231.35816986018,1.5671599321262326,3.759046352215341,1.0,,79305.0,1412.0,24.0,1388.0,877.1516853932584,3134205013.597652,55983.971041697754,1.5521323017467281,3.6969930607828094,1.0,,77917.0,177099.0,1403.0,55.0,1348.0,1223.7695035460993,25163039629.450783,158628.6217220927,2.4350826150035587,7.0052636956757155,2.0,,78277.0,1404.0,56.0,1348.0,1020.5197368421052,3835452996.912872,61931.03419863803,2.0098406633916808,5.5137597670204554,1.0,,174771.0,3574.0,27.0,3547.0,941.5308988764044,663909358.4008096,25766.438605302243,1.4128622358886906,4.0181219009455535,11.0,,75899.0,3574.0,0.0,3574.0,938.9716981132076,799301916.5639018,28271.928065908447,1.5192044263831082,3.5575907185135733,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.31979695431472,26.99238578680203,1825.5,92275.0,22.0,28.0,3585.0,66.0,40.0,1.0,197.0,39.4,54.0,10.8,152.21296296296296,9.0,1806.5,111873.0,9.0,9.0,141.0,28.0,258.0,254.0,,,,,,,,,,,0
2024-02-16 02:00:07.042015104,1400.0,52.0,1348.0,1207.8556338028168,24342536858.564518,156020.95006301085,2.4327474158485587,6.999094041823215,4.0,,175204.0,1400.0,52.0,1348.0,1207.8556338028168,24342536858.564518,156020.95006301085,2.4327474158485587,6.999094041823215,4.0,,175204.0,1404.0,56.0,1348.0,997.0,3476886750.5666666,58965.131650549774,1.9457956444190496,5.270155959880945,1.0,,75344.0,1404.0,56.0,1348.0,997.0,3476886750.5666666,58965.131650549774,1.9457956444190496,5.270155959880945,1.0,,75344.0,1403.0,55.0,1348.0,1209.3028169014085,24397039397.44376,156195.51657279974,2.4327474158485587,6.999094041823215,4.0,,175630.0,1403.0,55.0,1348.0,1209.3028169014085,24397039397.44376,156195.51657279974,2.4327474158485587,6.999094041823215,4.0,,175630.0,1412.0,24.0,1388.0,863.4310344827586,2862154444.4992075,53499.1069504829,1.5220892700546689,3.5724985746239195,1.0,,74888.0,1412.0,24.0,1388.0,868.9147727272727,2996622732.046325,54741.4169714881,1.5370963891789369,3.634758652206055,1.0,,76276.0,175630.0,1403.0,55.0,1348.0,1209.3028169014085,24397039397.44376,156195.51657279974,2.4327474158485587,6.999094041823215,4.0,,75344.0,1404.0,56.0,1348.0,997.0,3476886750.5666666,58965.131650549774,1.9457956444190496,5.270155959880945,1.0,,177323.0,5874.0,7.0,5867.0,858.4224598930481,710263396.9720898,26650.76728674223,1.526327333202396,4.250306431485416,15.0,,79697.0,3574.0,0.0,3574.0,961.8703703703703,901865765.865912,30031.079998326935,1.4845137650393136,3.4128013148283416,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.752551020408163,27.755102040816325,2977.5,92576.0,25.0,28.0,5889.0,66.0,88.0,1.0,196.0,49.0,54.0,10.8,152.94444444444446,9.0,1821.0,112045.0,9.0,9.0,141.0,57.0,258.0,254.0,,,,,,,,,,,0
2024-02-16 02:00:07.192015104,1400.0,52.0,1348.0,1254.7817679558013,46516209776.525185,215676.16877282754,2.447522539914156,7.043258466232457,0.0,,233116.0,1400.0,52.0,1348.0,1254.7817679558013,46516209776.525185,215676.16877282754,2.447522539914156,7.043258466232457,0.0,,233116.0,1404.0,56.0,1348.0,1012.82,3677384903.462133,60641.445426887156,1.9965914791827664,5.4637272066924405,1.0,,76588.0,1404.0,56.0,1348.0,1012.82,3677384903.462133,60641.445426887156,1.9965914791827664,5.4637272066924405,1.0,,76588.0,1403.0,55.0,1348.0,1256.281767955801,46620370995.300255,215917.50970058047,2.447522539914156,7.043258466232457,0.0,,233659.0,1403.0,55.0,1348.0,1256.281767955801,46620370995.300255,215917.50970058047,2.447522539914156,7.043258466232457,0.0,,233659.0,1412.0,24.0,1388.0,863.429347826087,3207140133.070032,56631.617786092174,1.5213109132495952,3.568954334626308,1.0,,79036.0,1412.0,24.0,1388.0,863.429347826087,3207140133.070032,56631.617786092174,1.5213109132495952,3.568954334626308,1.0,,79036.0,233659.0,1403.0,55.0,1348.0,1256.281767955801,46620370995.300255,215917.50970058047,2.447522539914156,7.043258466232457,0.0,,76588.0,1404.0,56.0,1348.0,1012.82,3677384903.462133,60641.445426887156,1.9965914791827664,5.4637272066924405,1.0,,234387.0,12519.0,17.0,12502.0,1064.752659574468,1641904883.2978086,40520.42550736368,0.3375725486779857,1.9048930542955296,16.0,84844.5,75966.0,3574.0,0.0,3574.0,923.9444444444445,785765394.3456789,28031.507172210324,1.5433589633147582,3.657941635108042,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.09178743961353,28.0,4158.65458937198,130964.0,28.0,28.0,12549.0,66.0,138.0,1.0,207.0,41.4,53.0,10.6,155.43396226415095,9.0,1806.5,111697.0,9.0,9.0,101.0,28.0,258.0,254.0,,,,,,,,,,,0
2024-02-16 02:00:07.342015104,1400.0,52.0,1348.0,1226.1138211382113,19637410862.92134,140133.54652944932,2.4311350513305237,6.992606309458963,1.0,,154852.0,1400.0,52.0,1348.0,1226.1138211382113,19637410862.92134,140133.54652944932,2.4311350513305237,6.992606309458963,1.0,,154852.0,1404.0,56.0,1348.0,1018.4090909090908,3998314787.3884296,63232.22902435457,1.9856080229780515,5.4198318110937835,0.0,,79128.0,1404.0,56.0,1348.0,1018.4090909090908,3998314787.3884296,63232.22902435457,1.9856080229780515,5.4198318110937835,0.0,,79128.0,1403.0,55.0,1348.0,1227.6016260162598,19681370319.33876,140290.30728934467,2.4311350513305237,6.992606309458963,1.0,,155221.0,1403.0,55.0,1348.0,1227.6016260162598,19681370319.33876,140290.30728934467,2.4311350513305237,6.992606309458963,1.0,,155221.0,1412.0,28.0,1384.0,908.0,3533708978.9090905,59445.008023458875,1.6332385239235965,4.027905766944113,0.0,,80052.0,1412.0,28.0,1384.0,908.0,3533708978.9090905,59445.008023458875,1.6332385239235965,4.027905766944113,0.0,,80052.0,155221.0,1403.0,55.0,1348.0,1227.6016260162598,19681370319.33876,140290.30728934467,2.4311350513305237,6.992606309458963,1.0,,79128.0,1404.0,56.0,1348.0,1018.4090909090908,3998314787.3884296,63232.22902435457,1.9856080229780515,5.4198318110937835,0.0,,158227.0,4855.0,16.0,4839.0,816.8626373626372,474251157.8504709,21777.308324273483,1.5442793406449993,4.496797144717337,13.0,,78978.0,3574.0,0.0,3574.0,961.8703703703703,901865765.865912,30031.079998326935,1.4845137650393136,3.4128013148283416,0.0,,150000.0,0.0,150000.0,37789.6351981352,31998783163844.094,5656746.694332715,1.7347598303465492,4.79001588796005,86.0,11976661.0,15.0,1.0,14.0,13.426751592356686,4350972.7857519565,2085.898555959028,2.474680991366662,7.124452224649741,0.0,,1492.0,10.0,1482.0,2.0,0.006702412868632708,192.0,164.0,28.0,177.5337995337995,5731107495.164947,75704.07845793347,2.4748481008435075,7.124927371083852,0.0,,0.0,0.0,0.0,0.0,429.0,16.135204081632654,28.0,2466.5,92254.0,28.0,28.0,4867.0,66.0,53.0,1.0,196.0,49.0,55.0,11.0,153.9181818181818,9.0,1799.0,118441.0,9.0,9.0,69.0,13.0,258.0,254.0,10792.0,5.0,10787.0,132.01757369614512,12894685548.888409,113554.76893943473,2.474804773110016,7.124804622012111,2.0,,0
2024-02-16 02:00:07.492015104,1400.0,52.0,1348.0,1218.444,19855190421.8201,140908.446949855,2.4239340823210753,6.969991190211653,1.0,,156304.0,1400.0,52.0,1348.0,1218.444,19855190421.8201,140908.446949855,2.4239340823210753,6.969991190211653,1.0,,156304.0,1404.0,56.0,1348.0,1009.78,3677944304.3704,60646.05761605944,1.9583656418925608,5.315935638353749,0.0,,76368.0,1404.0,56.0,1348.0,1009.78,3677944304.3704,60646.05761605944,1.9583656418925608,5.315935638353749,0.0,,76368.0,1403.0,55.0,1348.0,1219.932,19899636013.32832,141066.06967420733,2.4239340823210753,6.969991190211653,1.0,,156679.0,1403.0,55.0,1348.0,1218.951612903226,19524956093.46306,139731.72901479126,2.423038865440008,6.967171265859706,1.0,,155276.0,1412.0,24.0,1388.0,871.5337078651686,3135311368.2996464,55993.85116510246,1.5288505962626924,3.5977121250171997,0.0,,77352.0,1412.0,24.0,1388.0,871.5337078651686,3135311368.2996464,55993.85116510246,1.5288505962626924,3.5977121250171997,0.0,,77352.0,155276.0,1403.0,55.0,1348.0,1218.951612903226,19524956093.46306,139731.72901479126,2.423038865440008,6.967171265859706,1.0,,76368.0,1404.0,56.0,1348.0,1009.78,3677944304.3704,60646.05761605944,1.9583656418925608,5.315935638353749,0.0,,156832.0,2745.0,26.0,2719.0,834.8444444444444,709049684.1823456,26627.986859361816,1.3896128317297778,3.8123273654772754,12.0,,75532.0,3574.0,0.0,3574.0,938.9716981132076,799301916.5639018,28271.928065908447,1.5192044263831082,3.5575907185135733,0.0,,150000.0,0.0,150000.0,37789.6351981352,31998783163844.094,5656746.694332715,1.7347598303465492,4.79001588796005,86.0,11976661.0,15.0,1.0,14.0,13.426751592356686,4350972.7857519565,2085.898555959028,2.474680991366662,7.124452224649741,0.0,,1492.0,10.0,1482.0,2.0,0.006702412868632708,192.0,164.0,28.0,177.5337995337995,5731107495.164947,75704.07845793347,2.4748481008435075,7.124927371083852,0.0,,0.0,0.0,0.0,0.0,429.0,16.281725888324875,28.0,1410.0,92389.0,28.0,28.0,2754.0,66.0,37.0,1.0,197.0,39.4,53.0,10.6,154.5754716981132,9.0,1799.0,114899.0,9.0,9.0,28.0,13.0,258.0,254.0,10792.0,5.0,10787.0,132.01757369614512,12894685548.888409,113554.76893943473,2.474804773110016,7.124804622012111,2.0,,0
2024-02-16 02:00:07.642015104,1400.0,52.0,1348.0,1257.7073170731708,37976642853.6691,194875.96787102584,2.4512563666413083,7.054741759432379,1.0,,212667.0,1400.0,52.0,1348.0,1257.7073170731708,37976642853.6691,194875.96787102584,2.4512563666413083,7.054741759432379,1.0,,212667.0,1404.0,56.0,1348.0,1053.85,3718265538.272499,60977.58225997895,2.0917651710519976,5.817781277763432,0.0,,74716.0,1404.0,56.0,1348.0,1053.85,3718265538.272499,60977.58225997895,2.0917651710519976,5.817781277763432,0.0,,74716.0,1403.0,55.0,1348.0,1259.1981707317073,38061682467.07149,195094.03493462194,2.4512563666413083,7.054741759432379,1.0,,213159.0,1403.0,55.0,1348.0,1259.6969696969695,38585538146.390366,196432.01914756763,2.4515593907202193,7.055664948051975,1.0,,214562.0,1412.0,24.0,1388.0,914.0432098765433,3066865537.9102273,55379.287986667245,1.6543240082510229,4.113889583871383,0.0,,74192.0,1412.0,24.0,1388.0,914.0432098765433,3066865537.9102273,55379.287986667245,1.6543240082510229,4.113889583871383,0.0,,74192.0,214562.0,1403.0,55.0,1348.0,1259.6969696969695,38585538146.390366,196432.01914756763,2.4515593907202193,7.055664948051975,1.0,,74716.0,1404.0,56.0,1348.0,1053.85,3718265538.272499,60977.58225997895,2.0917651710519976,5.817781277763432,0.0,,213473.0,3576.0,24.0,3552.0,1073.8703703703704,974639448.3214775,31219.216010679662,0.5068552960767118,2.0480677540297405,13.0,,78897.0,3574.0,0.0,3574.0,961.8703703703703,901865765.865912,30031.079998326935,1.4845137650393136,3.4128013148283416,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.703883495145632,25.53883495145631,1825.5,108257.0,20.0,28.0,3585.0,66.0,51.0,1.0,206.0,51.5,54.0,10.8,152.6574074074074,9.0,1799.0,111235.0,9.0,9.0,28.0,13.0,258.0,254.0,,,,,,,,,,,0
2024-02-16 02:00:07.792015104,1400.0,52.0,1348.0,1214.4256198347107,18381332260.13373,135577.7719987083,2.420207938753616,6.958237885861228,1.0,,150644.0,1400.0,52.0,1348.0,1214.4256198347107,18381332260.13373,135577.7719987083,2.420207938753616,6.958237885861228,1.0,,150644.0,1404.0,56.0,1348.0,1084.0652173913043,3988251459.0387526,63152.6045309198,2.1733061239958382,6.115252023292192,0.0,,75996.0,1404.0,56.0,1348.0,1084.0652173913043,3988251459.0387526,63152.6045309198,2.1733061239958382,6.115252023292192,0.0,,75996.0,1403.0,55.0,1348.0,1215.9132231404958,18422476660.99925,135729.42444805126,2.420207938753616,6.958237885861228,1.0,,151007.0,1403.0,55.0,1348.0,1215.9132231404958,18422476660.99925,135729.42444805126,2.420207938753616,6.958237885861228,1.0,,151007.0,1412.0,24.0,1388.0,958.7283950617284,3627811134.262307,60231.31356912537,1.7987589599684108,4.694118638019454,0.0,,78264.0,1412.0,24.0,1388.0,958.7283950617284,3627811134.262307,60231.31356912537,1.7987589599684108,4.694118638019454,0.0,,78264.0,151007.0,1403.0,55.0,1348.0,1215.9132231404958,18422476660.99925,135729.42444805126,2.420207938753616,6.958237885861228,1.0,,75996.0,1404.0,56.0,1348.0,1084.0652173913043,3988251459.0387526,63152.6045309198,2.1733061239958382,6.115252023292192,0.0,,151586.0,2745.0,8.0,2737.0,807.8478260869565,489521589.39650273,22125.13478821096,1.6240492950956762,4.2663141918283864,6.0,,75275.0,3574.0,0.0,3574.0,923.9444444444445,785765394.3456789,28031.507172210324,1.5433589633147582,3.657941635108042,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.42051282051282,26.538461538461537,1410.0,75120.0,20.0,28.0,2754.0,66.0,41.0,1.0,195.0,48.75,53.0,10.6,154.9056603773585,9.0,1799.0,110964.0,9.0,9.0,28.0,13.0,258.0,254.0,,,,,,,,,,,0
2024-02-16 02:00:07.942015104,1400.0,52.0,1348.0,1245.08,31037586643.124805,176174.87517556187,2.440497543322833,7.021604560927117,0.0,,191976.0,1400.0,52.0,1348.0,1245.08,31037586643.124805,176174.87517556187,2.440497543322833,7.021604560927117,0.0,,191976.0,1404.0,56.0,1348.0,1074.619718309859,4098674890.997818,64020.89417524421,2.148802495719492,6.026669537438733,0.0,,77456.0,1404.0,56.0,1348.0,1074.619718309859,4098674890.997818,64020.89417524421,2.148802495719492,6.026669537438733,0.0,,77456.0,1403.0,55.0,1348.0,1246.5799999999995,31107078253.354,176371.98828996057,2.440497543322833,7.021604560927117,0.0,,192426.0,1403.0,55.0,1348.0,1246.5799999999995,31107078253.354,176371.98828996057,2.440497543322833,7.021604560927117,0.0,,192426.0,1412.0,24.0,1388.0,920.1764705882354,3462321393.9757786,58841.49381155937,1.673683613619588,4.1925570851432985,0.0,,78412.0,1412.0,24.0,1388.0,920.1764705882354,3462321393.9757786,58841.49381155937,1.673683613619588,4.1925570851432985,0.0,,78412.0,192426.0,1403.0,55.0,1348.0,1246.5799999999995,31107078253.354,176371.98828996057,2.440497543322833,7.021604560927117,0.0,,77456.0,1404.0,56.0,1348.0,1074.619718309859,4098674890.997818,64020.89417524421,2.148802495719492,6.026669537438733,0.0,,192782.0,6255.0,27.0,6228.0,945.05291005291,888439769.6296855,29806.70678940707,0.5501888385297572,2.2823772350432354,19.0,63089.5,75431.0,3574.0,0.0,3574.0,923.9444444444445,785765394.3456789,28031.507172210324,1.5433589633147582,3.657941635108042,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.88,28.0,3169.5,87468.0,28.0,28.0,6273.0,66.0,68.0,1.0,200.0,50.0,54.0,10.8,152.33333333333334,9.0,1799.0,111298.0,9.0,9.0,57.0,13.0,258.0,254.0,,,,,,,,,,,0
2024-02-16 02:00:08.092015104,1400.0,52.0,1348.0,1245.025925925926,24980912730.624218,158053.51223754635,2.4456671410676245,7.037657930944477,1.0,,172520.0,1400.0,52.0,1348.0,1245.025925925926,24980912730.624218,158053.51223754635,2.4456671410676245,7.037657930944477,1.0,,172520.0,1404.0,56.0,1348.0,982.9276315789474,3433123606.229181,58592.86309977676,1.8711244945114849,4.9787251197847455,0.0,,75112.0,1404.0,56.0,1348.0,982.9276315789474,3433123606.229181,58592.86309977676,1.8711244945114849,4.9787251197847455,0.0,,75112.0,1403.0,55.0,1348.0,1246.5148148148148,25036843162.002827,158230.34842280677,2.4456671410676245,7.037657930944477,1.0,,172925.0,1403.0,55.0,1348.0,1246.5148148148148,25036843162.002827,158230.34842280677,2.4456671410676245,7.037657930944477,1.0,,172925.0,1412.0,24.0,1388.0,834.5489130434783,2872569752.557155,53596.359508432615,1.4386806487110149,3.2203263709932464,0.0,,76160.0,1412.0,24.0,1388.0,834.5489130434783,2872569752.557155,53596.359508432615,1.4386806487110149,3.2203263709932464,0.0,,76160.0,172925.0,1403.0,55.0,1348.0,1246.5148148148148,25036843162.002827,158230.34842280677,2.4456671410676245,7.037657930944477,1.0,,75112.0,1404.0,56.0,1348.0,982.9276315789474,3433123606.229181,58592.86309977676,1.8711244945114849,4.9787251197847455,0.0,,174178.0,2745.0,9.0,2736.0,892.8368983957221,621820528.695702,24936.329495250542,1.3662117968287917,4.210550587367306,15.0,52212.0,79245.0,3574.0,0.0,3574.0,961.8703703703703,901865765.865912,30031.079998326935,1.4845137650393136,3.4128013148283416,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.09,28.0,1410.0,92601.0,28.0,28.0,2754.0,66.0,36.0,1.0,200.0,50.0,53.0,10.6,150.8962264150943,9.0,1806.5,108085.0,9.0,9.0,57.0,28.0,258.0,254.0,,,,,,,,,,,0
